,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.20308747038653124,-0.08259131615892526,0.3146724325956013,-0.17651701172874068,0.20970875759964258,0.16345290563879983,-0.032454443044697905,0.5010699935877049,0.0660890800843855,0.05641093639453362,0.764515219650775,-0.0056531192317219045,0.1303682549592611,0.9914656414111773,-0.06259328810538306,0.3826818666991289,0.16058000188828359,0.007176054655383391,0.0070698851766575425,0.14497936603083414,-0.11365288262196414,-0.09934710347802167,0.1405139199998549,-0.15255340843103776,-0.03169321839901349,0.1049201425206371,-0.17604999575617408,0.3991783449002901,-0.10281574814832035,0.027746718269012694,-0.08649406310660475,-0.08377793630587957,-0.06391388906384518,-0.1499916044121229,-0.025756903967852823,-0.04481369586283145,-0.06536802327447852,-0.019093864240988724,-0.039614590081671744,0.331525353697099,-0.31108850063291676,0.04147378482748498,-0.11558400014195082,-0.2804365603013029,-0.028443902211822327,-0.16578513867086242,-0.21828783290971815,0.03326755230357544,-0.07296954322152148,-0.20296206386597002,0.06880555193181778,0.2215845277969787,-0.4885899803643412,0.0347661965645954,-0.10018949204788202,-0.4636107547420316,-0.03605117648443659,-0.14834043700311808,-0.38932216579955536,-0.02490351709032044,-0.08099762070839597,-0.3494194152511092,-0.00920681192944811,6
1,-0.18134108363020168,-0.07901135423749547,0.4082271092851312,-0.15852144441083754,0.21410687095412773,0.22731002067739814,-0.029099469058742417,0.49768121352529354,0.0997768588114078,0.05701964103710457,0.754022897823056,0.006569739914221246,0.13860037174315087,0.99034839170499,-0.06826399562728035,0.367304909984635,0.1670795421826276,-0.005228346062616063,-0.0016804023479963413,0.13090033755438268,-0.1559467796226952,-0.10231413969376789,0.13842142838126373,-0.18984058416779478,-0.023264787928141416,0.10549832835021486,-0.20595371008332664,0.38448448095213805,-0.09924271274545755,0.02335096540242211,-0.08443304487688132,-0.09678786448151445,-0.09861821227544627,-0.14750473222983432,-0.028693250487409998,-0.058687195993958156,-0.05695434158135371,-0.02245522843133336,-0.03474084657176651,0.32413613882434483,-0.3095384253266173,0.04480988037205571,-0.11908366503099745,-0.28485205513982886,-0.05059549950085306,-0.16738277043890534,-0.21452967064691125,0.0357153894126598,-0.0703296983344297,-0.19343816908921438,0.09161029679055079,0.22296390781953948,-0.4808341933952019,0.04345793399242255,-0.10588245416306775,-0.45871316677182244,-0.051972191534378584,-0.15714733280646123,-0.3854206421633206,-0.040285064010957064,-0.08957008382929742,-0.34454227755982464,-0.02069576920719701,6
2,-0.18784223252267737,-0.07823679963541692,0.3845664585500161,-0.15910522976651212,0.21381210780917873,0.21043814405858824,-0.028413281935132345,0.4985544997171132,0.08975825707495275,0.05272558765482936,0.7573407525459165,0.0015022236766242705,0.12778526553564448,0.9918018581914358,-0.06890171951561629,0.37770731691200593,0.1572360343920306,-0.0018217195467777666,-0.0004913781630996534,0.13224240018474695,-0.14395139611425342,-0.10856856346523726,0.1388449665987482,-0.17608726900936703,-0.03223013289243207,0.10335508047306631,-0.19159783521408089,0.3888907572596673,-0.10618040409468951,0.023817543186208632,-0.08008685253375576,-0.09442895266923257,-0.09048397922453595,-0.15121394245865874,-0.027243360331995047,-0.05325946057324692,-0.06300170739860102,-0.022788368027161308,-0.03160981626080947,0.3215672861656983,-0.3110772344436544,0.04218935823562881,-0.10938383887772121,-0.2835211989656358,-0.04907582609985959,-0.16485538260002924,-0.21247089948074238,0.03457883459571361,-0.0719603862332946,-0.19160754119727602,0.08900749930527381,0.21433695695097166,-0.47893496131203095,0.038509503893302974,-0.09055328806074325,-0.46190124504135116,-0.05355791118342728,-0.14720443174147313,-0.3850845172075107,-0.03829270168185105,-0.08810252182944756,-0.3397122175055395,-0.015728188152482978,6
3,-0.19739549787259908,-0.07536815656485464,0.323407942261637,-0.17218113701749344,0.21151824213917453,0.16846058102056177,-0.028142078460804167,0.49841871784095165,0.06891802415367336,0.050134430527662394,0.7615717005418432,-0.004711226575482008,0.11215312433927001,0.993690936207501,-0.06320701763401551,0.38210114088642805,0.1628399839267027,0.010780006696236714,0.017549979296065204,0.14861122273634755,-0.11749435614914891,-0.09259542254958407,0.14738075906652998,-0.16130435282377656,-0.023173032322416836,0.11440090060930115,-0.1872499019896847,0.4004039192916903,-0.09996107383048962,0.031840167310374014,-0.09427894210247759,-0.08938348365602157,-0.06654440566676818,-0.1555591968322204,-0.029637353547516804,-0.04786027468918129,-0.06074583528931261,-0.020999707729363916,-0.04132358726825125,0.33248843815678164,-0.30944342458425395,0.044863987768495116,-0.1256696639250469,-0.2855849244011272,-0.029278470078557592,-0.17127413147370685,-0.22194254944927547,0.034226084362009294,-0.07062458073113718,-0.20358212238656923,0.07242710128395928,0.2232305575024802,-0.48721861154385093,0.03667457702030042,-0.10477153402387694,-0.4697526771380441,-0.037316067109372714,-0.14795028907171245,-0.3941077176396943,-0.026069685475231,-0.07370024832798208,-0.3514506605972865,-0.009239126417777077,6
4,-0.2028640655529792,-0.07107969776453388,0.3066489251508408,-0.177313187211444,0.21378092334591134,0.15915125768910365,-0.03849228953386417,0.5021409912763302,0.06307128392326167,0.035653898056900495,0.7658215792505647,-0.009632436695410073,0.09223376624355568,0.9957373812228447,-0.06840439380913729,0.3830637017088456,0.1594709103257527,0.015803574877981327,0.025296716167507553,0.1458319501241153,-0.10875308626799045,-0.07060346490493115,0.1503695779381073,-0.15676247200554058,-0.001852631323547864,0.12427380397281468,-0.18541872571831253,0.40188134339948384,-0.10430298355414518,0.033784892783177756,-0.10233562181786425,-0.08867227501691383,-0.05807062894046473,-0.14854726170999208,-0.02356757002859937,-0.04383784523659066,-0.055292060857095045,-0.006118143321443833,-0.041019416083971416,0.3306385494729606,-0.3140830451247785,0.04351043760521728,-0.13136050402984226,-0.287665657790329,-0.02576172744470861,-0.16247732185021055,-0.22461802885321847,0.03428313545410352,-0.0556042576185964,-0.20293751207454863,0.07027281571641081,0.2158242064814147,-0.4933962158918817,0.03249229361189025,-0.11328405801485691,-0.47677567701917073,-0.03585496136879632,-0.1509810926117202,-0.40384604270205243,-0.02200236188097483,-0.07358436449372184,-0.3603642683148223,-0.003500561360089356,6
5,-0.20986047694594137,-0.05279648040334495,0.32782121404470727,-0.17612496363130845,0.2178739882948011,0.17008192604663253,-0.03148788009730822,0.48628980813082395,0.06686613231763747,0.03308156425620202,0.7510259403352256,-0.010734612961162035,0.07153141234939142,0.9974383474918644,-0.07297773028336697,0.38751645362623294,0.14967618252047882,0.018692779059852282,0.03398615524809608,0.13273210601926366,-0.11512275313439574,-0.07531671508328792,0.14190575125588736,-0.16423969414641798,-0.008957726600560156,0.11557406616620618,-0.19266823347360018,0.4001803704608483,-0.1080588760036155,0.039104119627170565,-0.08379991120581061,-0.09587247145547488,-0.06358466549553451,-0.1479373227587713,-0.023815693363601002,-0.04774856567548029,-0.058708802947128484,-0.0056593363945633334,-0.04177724083633769,0.32778916863193797,-0.3151063110440829,0.04980516595024061,-0.12072978935524932,-0.2888743773293219,-0.029406396665441887,-0.16624444489312465,-0.2141786732665718,0.030692099569593848,-0.06675282523107594,-0.1866139540673062,0.06876142517792971,0.21490167573764873,-0.4896619784365402,0.039138898713929664,-0.10102052440456757,-0.4732287093115944,-0.036967919094168536,-0.14724214270697825,-0.39361881066854587,-0.026487497372474075,-0.0748032744492467,-0.34503051846998517,-0.009248451369313583,6
6,-0.22495739496856662,-0.03704247261729492,0.32174057490486696,-0.18539660310970552,0.2248513943211443,0.16813340810555708,-0.03633537669913834,0.4917043430729413,0.06837756865335715,0.02837928914401917,0.753197973598733,-0.0071136064110973165,0.0575554395141273,0.9983423117259609,-0.07015167108055569,0.37653266527951557,0.1579430169917052,0.020300297945434913,0.027229157044789253,0.12936388040594682,-0.11305001203850455,-0.07972109232906119,0.14189400146392372,-0.16465213430048262,-0.01088697827453397,0.12124498853280487,-0.1942894415344389,0.3881649646887786,-0.09418269200701399,0.04053991482461182,-0.050192539218176714,-0.09946090096332526,-0.059907311458822436,-0.13399253039155348,-0.03380168603621228,-0.04513297921241567,-0.0680698541486967,-0.017357213038023848,-0.04012896206715697,0.3194126236459233,-0.2984010980247906,0.05142428764849329,-0.08111583547186377,-0.2957275453379842,-0.03081065525292926,-0.15179603721413606,-0.22744694784352434,0.02124427178634257,-0.07502834804668447,-0.20105723054592375,0.05423156775028834,0.2089831273230791,-0.46961042074819825,0.04243592697145809,-0.07495630991735451,-0.48030542798579723,-0.03143271423457646,-0.14208469558772055,-0.40759833524101174,-0.022878872243345092,-0.09172367126303767,-0.3565499397240605,-0.00887945875608591,6
7,-0.23459528730103812,-0.039798199114485594,0.2846564901392249,-0.18681913347741652,0.2287429748237679,0.14501870095701683,-0.03542912424151966,0.4996750638949948,0.05495470420230473,0.029011423778480417,0.760587477901821,-0.014991031059260444,0.054420535594097055,0.9985181046459055,-0.07337982456689986,0.3993110075680314,0.15050756122315304,0.02545596146624398,0.03552476409234179,0.13656373986309023,-0.09683575260352195,-0.07510140210751523,0.14560493418723833,-0.1506754984848911,-0.007407322673679246,0.12303557776717099,-0.1829287405071848,0.4074107583204475,-0.1062898260686519,0.04043030504805303,-0.059606593266683695,-0.09509110458023239,-0.04826021696260409,-0.14659461618346079,-0.026595031446453362,-0.039845370032847105,-0.07655347434160634,-0.00408513178844152,-0.0401234850906519,0.3351687298204241,-0.312428706913569,0.04658801455946146,-0.08976166399859056,-0.29927060262854266,-0.02376581335342913,-0.1612507528693257,-0.22545032442201202,0.02107995386777716,-0.08024445686450184,-0.19712415445233686,0.04804578137031061,0.22099094129108698,-0.4854361814672134,0.033693110697640555,-0.08480047698436166,-0.48504863637336304,-0.024137283598714716,-0.1500578156360383,-0.40761992458733365,-0.010509343101766832,-0.09361604051917088,-0.35899761046450446,0.005529337053737996,6
8,-0.2329060124249256,-0.03816125365558794,0.2927207073772129,-0.19054259040797783,0.225548601191304,0.14696599594186147,-0.03968589492492504,0.48828441322789146,0.05115930849166101,0.02068862387258653,0.7512878046670888,-0.023143172020982126,0.04692843718312522,0.9988982539696171,-0.08507788715182679,0.397782852669537,0.1568879954056366,0.023731377643562302,0.03060994820158271,0.13690828513739586,-0.09899544486882925,-0.08219077097782534,0.14207108852564118,-0.15289255880851463,-0.013174109786072096,0.11341508251227288,-0.1864423097253934,0.40862604854842977,-0.10040923165740262,0.04065932129418562,-0.057449760887265416,-0.09675253725842013,-0.04869098779521532,-0.14046302104836642,-0.030814518278805256,-0.04143773713183189,-0.06446204442112091,-0.014035003880973883,-0.04365904955952781,0.3369972386826223,-0.30878581743675726,0.0487145370088333,-0.0897023567805375,-0.2955029876443879,-0.0202984264776075,-0.15862901806601923,-0.22089539602021357,0.02475488566629644,-0.07459617729343244,-0.19626504816500434,0.05041724626645842,0.2215560441654335,-0.48276836532989276,0.03701180392747857,-0.08605646416313426,-0.4777813037904972,-0.019308382687951018,-0.14729978683672457,-0.39834316440815243,-0.0055842821897952736,-0.08603118530499825,-0.3527868971107499,0.009395054799925142,6
9,-0.2201090661300834,-0.021132928100653172,0.322775196744769,-0.18494960231039898,0.2319768511848665,0.1615983320110088,-0.04255520637987192,0.4850794677744138,0.05380625711036535,0.007780860636754878,0.7461793670596196,-0.02862604399541442,0.021626086666291743,0.9997661288398912,-0.09783831299996705,0.3933231406087737,0.16036129871780988,0.016720122029232964,0.027306723570791162,0.13141366087306888,-0.11388560379219176,-0.0855641007018099,0.1345373921721261,-0.16740145462527684,-0.01953359409794243,0.10037292409418253,-0.2000996259879156,0.4036478573537224,-0.09564884186644375,0.03905755314974076,-0.055419231489540643,-0.09803149941739767,-0.05722171491862472,-0.13326252703370145,-0.035953076637539105,-0.044866064366302826,-0.05975098241425742,-0.025238611960513822,-0.043068061874092824,0.33216556640309,-0.3026268798144215,0.05218752098124138,-0.085268042601619,-0.29475653600849533,-0.022209561668729966,-0.15015552441365046,-0.22528647627019674,0.03070760715933199,-0.06742161080223825,-0.20450046520092452,0.062392621808806274,0.21810732630929314,-0.4738317612260706,0.044082018571204154,-0.0768121705070389,-0.47301733616550967,-0.01873296811114548,-0.13971461282292744,-0.3936992326778054,-0.0033392401657691743,-0.08344128984363107,-0.3459634453700087,0.01396142293973011,6
